-1.5,0.5,-1.5,0.5,-1.6508,0.32213,-1.442,0.51068
-1.5,-1.5,1.5,0.5,-1.7123,-1.6316,1.4332,0.37477
0.5,-0.5,-0.5,-0.5,0.48504,-0.53895,-0.47412,-0.73382
-0.5,1.5,1.5,-0.5,-0.56061,1.4128,1.3298,-0.60277
1.5,0.5,1.5,1.5,1.2909,0.43443,1.4792,1.4499
-0.5,-1.5,1.5,-0.5,-0.5776,-1.4197,1.4185,-0.62886
-0.5,-1.5,0.5,1.5,-0.38091,-1.5234,0.48098,1.4772
-0.5,1.5,-0.5,0.5,-0.5687,1.5131,-0.51571,0.47732
0.5,1.5,-1.5,1.5,0.39688,1.3891,-1.3959,1.5303
-0.5,1.5,0.5,1.5,-0.55497,1.5016,0.46317,1.4199
-1.5,0.5,1.5,0.5,-1.5588,0.37499,1.4794,0.40511
-1.5,-0.5,-0.5,-0.5,-1.5183,-0.63965,-0.73493,-0.57883
-0.5,1.5,0.5,1.5,-0.65704,1.528,0.5287,1.224
1.5,1.5,0.5,-0.5,1.3237,1.3226,0.53124,-0.54892
-1.5,1.5,1.5,-1.5,-1.5043,1.4441,1.417,-1.6465
-1.5,-0.5,0.5,0.5,-1.3628,-0.60924,0.38506,0.25222
0.5,-1.5,0.5,1.5,0.49781,-1.4352,0.57068,1.4315
1.5,-1.5,-1.5,-0.5,1.5905,-1.4634,-1.3846,-0.46785
-1.5,-1.5,0.5,-0.5,-1.5449,-1.5912,0.44206,-0.52482
-1.5,1.5,-0.5,0.5,-1.5962,1.2656,-0.5347,0.51883
-0.5,1.5,-1.5,-0.5,-0.61281,1.535,-1.4543,-0.58423
0.5,1.5,1.5,1.5,0.46808,1.4349,1.4301,1.5266
1.5,-1.5,-0.5,-0.5,1.5612,-1.4467,-0.56698,-0.48328
-0.5,-0.5,-1.5,-0.5,-0.5724,-0.55719,-1.5948,-0.45987
1.5,0.5,0.5,-1.5,1.5127,0.47103,0.27294,-1.504
1.5,-0.5,1.5,1.5,1.4559,-0.51797,1.3207,1.382
-1.5,-1.5,0.5,-0.5,-1.4272,-1.5497,0.51306,-0.54346
0.5,-1.5,-0.5,1.5,0.47562,-1.6357,-0.48284,1.5118
1.5,-1.5,0.5,1.5,1.3963,-1.5846,0.54821,1.3396
1.5,0.5,-0.5,0.5,1.4596,0.56548,-0.6477,0.54185
-0.5,0.5,-0.5,0.5,-0.79894,0.28416,-0.42052,0.47261
-1.5,1.5,0.5,-1.5,-1.641,1.5527,0.30578,-1.5754
-1.5,1.5,-0.5,1.5,-1.4963,1.4856,-0.48863,1.5076
-0.5,0.5,1.5,1.5,-0.59224,0.33963,1.5763,1.3286
-1.5,0.5,1.5,1.5,-1.3679,0.51755,1.5836,1.2749
-1.5,0.5,0.5,0.5,-1.5055,0.51225,0.47089,0.51966
0.5,-0.5,1.5,1.5,0.54409,-0.58285,1.4217,1.415
1.5,-1.5,-1.5,0.5,1.4379,-1.4567,-1.627,0.48902
0.5,-1.5,-1.5,0.5,0.39655,-1.6283,-1.5217,0.66182
1.5,-1.5,1.5,1.5,1.4805,-1.5307,1.4703,1.4486
-1.5,0.5,1.5,-1.5,-1.4935,0.47431,1.3831,-1.4994
1.5,-0.5,0.5,0.5,1.5726,-0.49661,0.39264,0.35615
0.5,-0.5,0.5,0.5,0.5746,-0.53558,0.60199,0.45592
1.5,-0.5,0.5,-1.5,1.5391,-0.55627,0.3926,-1.6059
1.5,-1.5,-0.5,0.5,1.4547,-1.4853,-0.43813,0.51053
-0.5,-1.5,-1.5,-1.5,-0.39655,-1.5683,-1.4325,-1.4486
-0.5,-0.5,-0.5,0.5,-0.42358,-0.56584,-0.59517,0.19376
